row_index,draw,family,optimizer,imputed_reduction
223,40,RandomClifford,greedy_phase1,0.14337904678270091
224,40,RandomClifford,commutation_phase2,0.07543998764177771
225,40,RandomClifford,hybrid_phase1_2,0.13089691882586083
226,40,SurfaceCode,greedy_phase1,0.0
227,40,SurfaceCode,commutation_phase2,0.0
228,40,SurfaceCode,hybrid_phase1_2,0.0
230,40,GHZ,greedy_phase1,0.0
231,40,GHZ,commutation_phase2,0.0
232,40,GHZ,hybrid_phase1_2,0.0
233,40,CNOT,greedy_phase1,1.0
234,40,CNOT,commutation_phase2,0.0
235,40,CNOT,hybrid_phase1_2,1.0
236,40,Oracle,greedy_phase1,0.2942881436145737
237,40,Oracle,commutation_phase2,0.0
238,40,Oracle,hybrid_phase1_2,0.3236966969854924
242,40,RandomClifford,greedy_phase1,0.12676336443697644
243,40,RandomClifford,commutation_phase2,0.047420619731000396
244,40,RandomClifford,hybrid_phase1_2,0.40111222888439485
245,40,SurfaceCode,greedy_phase1,0.0
246,40,SurfaceCode,commutation_phase2,0.0
247,40,SurfaceCode,hybrid_phase1_2,0.0
249,40,GHZ,greedy_phase1,0.0
250,40,GHZ,commutation_phase2,0.0
251,40,GHZ,hybrid_phase1_2,0.0
252,40,CNOT,greedy_phase1,1.0
253,40,CNOT,commutation_phase2,0.0
254,40,CNOT,hybrid_phase1_2,1.0
255,40,Oracle,greedy_phase1,0.43800803295736107
256,40,Oracle,commutation_phase2,0.0
257,40,Oracle,hybrid_phase1_2,0.2351907288642731
261,40,RandomClifford,greedy_phase1,0.38898876708976277
262,40,RandomClifford,commutation_phase2,0.012184636034446406
263,40,RandomClifford,hybrid_phase1_2,0.33523984490484493
264,40,SurfaceCode,greedy_phase1,0.0
265,40,SurfaceCode,commutation_phase2,0.0
266,40,SurfaceCode,hybrid_phase1_2,0.0
214,41,CNOT,greedy_phase1,1.0
215,41,CNOT,commutation_phase2,0.0
216,41,CNOT,hybrid_phase1_2,1.0
217,41,Oracle,greedy_phase1,0.508727955962251
218,41,Oracle,commutation_phase2,0.0
219,41,Oracle,hybrid_phase1_2,0.3289623952074474
223,41,RandomClifford,greedy_phase1,0.18072642911536124
224,41,RandomClifford,commutation_phase2,0.027565125488676352
225,41,RandomClifford,hybrid_phase1_2,0.2547667702929175
226,41,SurfaceCode,greedy_phase1,0.0
227,41,SurfaceCode,commutation_phase2,0.0
228,41,SurfaceCode,hybrid_phase1_2,0.0
230,41,GHZ,greedy_phase1,0.0
231,41,GHZ,commutation_phase2,0.0
232,41,GHZ,hybrid_phase1_2,0.0
233,41,CNOT,greedy_phase1,1.0
234,41,CNOT,commutation_phase2,0.0
235,41,CNOT,hybrid_phase1_2,1.0
236,41,Oracle,greedy_phase1,0.49716643019203666
237,41,Oracle,commutation_phase2,0.0
238,41,Oracle,hybrid_phase1_2,0.29289526086424766
242,41,RandomClifford,greedy_phase1,0.06978889221287235
243,41,RandomClifford,commutation_phase2,0.060109014878786636
244,41,RandomClifford,hybrid_phase1_2,0.20266974513785949
245,41,SurfaceCode,greedy_phase1,0.0
246,41,SurfaceCode,commutation_phase2,0.0
247,41,SurfaceCode,hybrid_phase1_2,0.0
249,41,GHZ,greedy_phase1,0.0
250,41,GHZ,commutation_phase2,0.0
251,41,GHZ,hybrid_phase1_2,0.0
252,41,CNOT,greedy_phase1,1.0
253,41,CNOT,commutation_phase2,0.0
254,41,CNOT,hybrid_phase1_2,1.0
255,41,Oracle,greedy_phase1,0.16120247178344746
256,41,Oracle,commutation_phase2,0.0
257,41,Oracle,hybrid_phase1_2,0.4484789369043087
261,41,RandomClifford,greedy_phase1,0.16528654588832903
262,41,RandomClifford,commutation_phase2,0.08636390345711424
263,41,RandomClifford,hybrid_phase1_2,0.26190597352689454
264,41,SurfaceCode,greedy_phase1,0.0
265,41,SurfaceCode,commutation_phase2,0.0
266,41,SurfaceCode,hybrid_phase1_2,0.0
214,42,CNOT,greedy_phase1,1.0
215,42,CNOT,commutation_phase2,0.0
216,42,CNOT,hybrid_phase1_2,1.0
217,42,Oracle,greedy_phase1,0.3253690707762335
218,42,Oracle,commutation_phase2,0.0
219,42,Oracle,hybrid_phase1_2,0.3283296683805186
223,42,RandomClifford,greedy_phase1,0.25329034700907227
224,42,RandomClifford,commutation_phase2,0.060462114613046035
225,42,RandomClifford,hybrid_phase1_2,0.1510064489787219
226,42,SurfaceCode,greedy_phase1,0.0
227,42,SurfaceCode,commutation_phase2,0.0
228,42,SurfaceCode,hybrid_phase1_2,0.0
230,42,GHZ,greedy_phase1,0.0
231,42,GHZ,commutation_phase2,0.0
232,42,GHZ,hybrid_phase1_2,0.0
233,42,CNOT,greedy_phase1,1.0
234,42,CNOT,commutation_phase2,0.0
235,42,CNOT,hybrid_phase1_2,1.0
236,42,Oracle,greedy_phase1,0.40149006106514823
237,42,Oracle,commutation_phase2,0.0
238,42,Oracle,hybrid_phase1_2,0.39237948042435267
242,42,RandomClifford,greedy_phase1,0.38545327856632283
243,42,RandomClifford,commutation_phase2,0.005556218571672152
244,42,RandomClifford,hybrid_phase1_2,0.18988299071665116
245,42,SurfaceCode,greedy_phase1,0.0
246,42,SurfaceCode,commutation_phase2,0.0
247,42,SurfaceCode,hybrid_phase1_2,0.0
249,42,GHZ,greedy_phase1,0.0
250,42,GHZ,commutation_phase2,0.0
251,42,GHZ,hybrid_phase1_2,0.0
252,42,CNOT,greedy_phase1,1.0
253,42,CNOT,commutation_phase2,0.0
254,42,CNOT,hybrid_phase1_2,1.0
255,42,Oracle,greedy_phase1,0.277126307606436
256,42,Oracle,commutation_phase2,0.0
257,42,Oracle,hybrid_phase1_2,0.38969052677646593
261,42,RandomClifford,greedy_phase1,0.3727474045975665
262,42,RandomClifford,commutation_phase2,0.049051381585002364
263,42,RandomClifford,hybrid_phase1_2,0.31319545151692074
264,42,SurfaceCode,greedy_phase1,0.0
265,42,SurfaceCode,commutation_phase2,0.0
266,42,SurfaceCode,hybrid_phase1_2,0.0
214,43,CNOT,greedy_phase1,1.0
215,43,CNOT,commutation_phase2,0.0
216,43,CNOT,hybrid_phase1_2,1.0
217,43,Oracle,greedy_phase1,0.43389943472923515
218,43,Oracle,commutation_phase2,0.0
219,43,Oracle,hybrid_phase1_2,0.42587067395476375
223,43,RandomClifford,greedy_phase1,0.29830484459705564
224,43,RandomClifford,commutation_phase2,0.04979176773837689
225,43,RandomClifford,hybrid_phase1_2,0.12130733276977808
226,43,SurfaceCode,greedy_phase1,0.0
227,43,SurfaceCode,commutation_phase2,0.0
228,43,SurfaceCode,hybrid_phase1_2,0.0
230,43,GHZ,greedy_phase1,0.0
231,43,GHZ,commutation_phase2,0.0
232,43,GHZ,hybrid_phase1_2,0.0
233,43,CNOT,greedy_phase1,1.0
234,43,CNOT,commutation_phase2,0.0
235,43,CNOT,hybrid_phase1_2,1.0
236,43,Oracle,greedy_phase1,0.28950827108725163
237,43,Oracle,commutation_phase2,0.0
238,43,Oracle,hybrid_phase1_2,0.3213530671237662
242,43,RandomClifford,greedy_phase1,0.172465657695663
243,43,RandomClifford,commutation_phase2,0.03395859530479129
244,43,RandomClifford,hybrid_phase1_2,0.11574763135132607
245,43,SurfaceCode,greedy_phase1,0.0
246,43,SurfaceCode,commutation_phase2,0.0
247,43,SurfaceCode,hybrid_phase1_2,0.0
249,43,GHZ,greedy_phase1,0.0
250,43,GHZ,commutation_phase2,0.0
251,43,GHZ,hybrid_phase1_2,0.0
252,43,CNOT,greedy_phase1,1.0
253,43,CNOT,commutation_phase2,0.0
254,43,CNOT,hybrid_phase1_2,1.0
255,43,Oracle,greedy_phase1,0.2807576754848352
256,43,Oracle,commutation_phase2,0.0
257,43,Oracle,hybrid_phase1_2,0.21982798522493738
261,43,RandomClifford,greedy_phase1,0.08394493433340532
262,43,RandomClifford,commutation_phase2,0.027297125501661988
263,43,RandomClifford,hybrid_phase1_2,0.15360484324335455
264,43,SurfaceCode,greedy_phase1,0.0
265,43,SurfaceCode,commutation_phase2,0.0
266,43,SurfaceCode,hybrid_phase1_2,0.0
214,44,CNOT,greedy_phase1,1.0
215,44,CNOT,commutation_phase2,0.0
216,44,CNOT,hybrid_phase1_2,1.0
217,44,Oracle,greedy_phase1,0.31053294962642003
218,44,Oracle,commutation_phase2,0.0
219,44,Oracle,hybrid_phase1_2,0.5052143745828722
223,44,RandomClifford,greedy_phase1,0.1503183249256116
224,44,RandomClifford,commutation_phase2,0.034760194522756624
225,44,RandomClifford,hybrid_phase1_2,0.18098874456415004
226,44,SurfaceCode,greedy_phase1,0.0
227,44,SurfaceCode,commutation_phase2,0.0
228,44,SurfaceCode,hybrid_phase1_2,0.0
230,44,GHZ,greedy_phase1,0.0
231,44,GHZ,commutation_phase2,0.0
232,44,GHZ,hybrid_phase1_2,0.0
233,44,CNOT,greedy_phase1,1.0
234,44,CNOT,commutation_phase2,0.0
235,44,CNOT,hybrid_phase1_2,1.0
236,44,Oracle,greedy_phase1,0.42648832291505456
237,44,Oracle,commutation_phase2,0.0
238,44,Oracle,hybrid_phase1_2,0.3794776754647571
242,44,RandomClifford,greedy_phase1,0.4075015608448086
243,44,RandomClifford,commutation_phase2,0.08492703174704172
244,44,RandomClifford,hybrid_phase1_2,0.10924224108454861
245,44,SurfaceCode,greedy_phase1,0.0
246,44,SurfaceCode,commutation_phase2,0.0
247,44,SurfaceCode,hybrid_phase1_2,0.0
249,44,GHZ,greedy_phase1,0.0
250,44,GHZ,commutation_phase2,0.0
251,44,GHZ,hybrid_phase1_2,0.0
252,44,CNOT,greedy_phase1,1.0
253,44,CNOT,commutation_phase2,0.0
254,44,CNOT,hybrid_phase1_2,1.0
255,44,Oracle,greedy_phase1,0.19448533448596028
256,44,Oracle,commutation_phase2,0.0
257,44,Oracle,hybrid_phase1_2,0.48151572006459115
261,44,RandomClifford,greedy_phase1,0.17279303194122395
262,44,RandomClifford,commutation_phase2,0.027953146421786326
263,44,RandomClifford,hybrid_phase1_2,0.3020056637187678
264,44,SurfaceCode,greedy_phase1,0.0
265,44,SurfaceCode,commutation_phase2,0.0
266,44,SurfaceCode,hybrid_phase1_2,0.0
214,45,CNOT,greedy_phase1,1.0
215,45,CNOT,commutation_phase2,0.0
216,45,CNOT,hybrid_phase1_2,1.0
217,45,Oracle,greedy_phase1,0.3411615316571619
218,45,Oracle,commutation_phase2,0.0
219,45,Oracle,hybrid_phase1_2,0.20097760891401506
223,45,RandomClifford,greedy_phase1,0.17663099754930572
224,45,RandomClifford,commutation_phase2,0.032216381379532456
225,45,RandomClifford,hybrid_phase1_2,0.25471236340031245
226,45,SurfaceCode,greedy_phase1,0.0
227,45,SurfaceCode,commutation_phase2,0.0
228,45,SurfaceCode,hybrid_phase1_2,0.0
230,45,GHZ,greedy_phase1,0.0
231,45,GHZ,commutation_phase2,0.0
232,45,GHZ,hybrid_phase1_2,0.0
233,45,CNOT,greedy_phase1,1.0
234,45,CNOT,commutation_phase2,0.0
235,45,CNOT,hybrid_phase1_2,1.0
236,45,Oracle,greedy_phase1,0.35011956950352285
237,45,Oracle,commutation_phase2,0.0
238,45,Oracle,hybrid_phase1_2,0.35542642365128735
242,45,RandomClifford,greedy_phase1,0.2693460893481197
243,45,RandomClifford,commutation_phase2,0.02066028346311402
244,45,RandomClifford,hybrid_phase1_2,0.13146957601198675
245,45,SurfaceCode,greedy_phase1,0.0
246,45,SurfaceCode,commutation_phase2,0.0
247,45,SurfaceCode,hybrid_phase1_2,0.0
249,45,GHZ,greedy_phase1,0.0
250,45,GHZ,commutation_phase2,0.0
251,45,GHZ,hybrid_phase1_2,0.0
252,45,CNOT,greedy_phase1,1.0
253,45,CNOT,commutation_phase2,0.0
254,45,CNOT,hybrid_phase1_2,1.0
255,45,Oracle,greedy_phase1,0.284884942642993
256,45,Oracle,commutation_phase2,0.0
257,45,Oracle,hybrid_phase1_2,0.30118530940383537
261,45,RandomClifford,greedy_phase1,0.2301569182127123
262,45,RandomClifford,commutation_phase2,0.06993970304753148
263,45,RandomClifford,hybrid_phase1_2,0.17980950008588836
264,45,SurfaceCode,greedy_phase1,0.0
265,45,SurfaceCode,commutation_phase2,0.0
266,45,SurfaceCode,hybrid_phase1_2,0.0
214,46,CNOT,greedy_phase1,1.0
215,46,CNOT,commutation_phase2,0.0
216,46,CNOT,hybrid_phase1_2,1.0
217,46,Oracle,greedy_phase1,0.24947200495110508
218,46,Oracle,commutation_phase2,0.0
219,46,Oracle,hybrid_phase1_2,0.23652516709004204
223,46,RandomClifford,greedy_phase1,0.37849231762387986
224,46,RandomClifford,commutation_phase2,0.01543631225556531
225,46,RandomClifford,hybrid_phase1_2,0.1528629088319442
226,46,SurfaceCode,greedy_phase1,0.0
227,46,SurfaceCode,commutation_phase2,0.0
228,46,SurfaceCode,hybrid_phase1_2,0.0
230,46,GHZ,greedy_phase1,0.0
231,46,GHZ,commutation_phase2,0.0
232,46,GHZ,hybrid_phase1_2,0.0
233,46,CNOT,greedy_phase1,1.0
234,46,CNOT,commutation_phase2,0.0
235,46,CNOT,hybrid_phase1_2,1.0
236,46,Oracle,greedy_phase1,0.28549553472758116
237,46,Oracle,commutation_phase2,0.0
238,46,Oracle,hybrid_phase1_2,0.2970543620386591
242,46,RandomClifford,greedy_phase1,0.21558751723433997
243,46,RandomClifford,commutation_phase2,0.03095109245539022
244,46,RandomClifford,hybrid_phase1_2,0.13453158868224332
245,46,SurfaceCode,greedy_phase1,0.0
246,46,SurfaceCode,commutation_phase2,0.0
247,46,SurfaceCode,hybrid_phase1_2,0.0
249,46,GHZ,greedy_phase1,0.0
250,46,GHZ,commutation_phase2,0.0
251,46,GHZ,hybrid_phase1_2,0.0
252,46,CNOT,greedy_phase1,1.0
253,46,CNOT,commutation_phase2,0.0
254,46,CNOT,hybrid_phase1_2,1.0
255,46,Oracle,greedy_phase1,0.3777899554719153
256,46,Oracle,commutation_phase2,0.0
257,46,Oracle,hybrid_phase1_2,0.3419098159409882
261,46,RandomClifford,greedy_phase1,0.2662601827209988
262,46,RandomClifford,commutation_phase2,0.031646156865941404
263,46,RandomClifford,hybrid_phase1_2,0.4067742963459156
264,46,SurfaceCode,greedy_phase1,0.0
265,46,SurfaceCode,commutation_phase2,0.0
266,46,SurfaceCode,hybrid_phase1_2,0.0
214,47,CNOT,greedy_phase1,1.0
215,47,CNOT,commutation_phase2,0.0
216,47,CNOT,hybrid_phase1_2,1.0
217,47,Oracle,greedy_phase1,0.3764180852435667
218,47,Oracle,commutation_phase2,0.0
219,47,Oracle,hybrid_phase1_2,0.29459747675395725
223,47,RandomClifford,greedy_phase1,0.14178032918277822
224,47,RandomClifford,commutation_phase2,0.027357070782114887
225,47,RandomClifford,hybrid_phase1_2,0.10864269081880724
226,47,SurfaceCode,greedy_phase1,0.0
227,47,SurfaceCode,commutation_phase2,0.0
228,47,SurfaceCode,hybrid_phase1_2,0.0
230,47,GHZ,greedy_phase1,0.0
231,47,GHZ,commutation_phase2,0.0
232,47,GHZ,hybrid_phase1_2,0.0
233,47,CNOT,greedy_phase1,1.0
234,47,CNOT,commutation_phase2,0.0
235,47,CNOT,hybrid_phase1_2,1.0
236,47,Oracle,greedy_phase1,0.2062299617989043
237,47,Oracle,commutation_phase2,0.0
238,47,Oracle,hybrid_phase1_2,0.3036924515616417
242,47,RandomClifford,greedy_phase1,0.3215663101713369
243,47,RandomClifford,commutation_phase2,0.045942824399409575
244,47,RandomClifford,hybrid_phase1_2,0.18832280843275503
245,47,SurfaceCode,greedy_phase1,0.0
246,47,SurfaceCode,commutation_phase2,0.0
247,47,SurfaceCode,hybrid_phase1_2,0.0
249,47,GHZ,greedy_phase1,0.0
250,47,GHZ,commutation_phase2,0.0
251,47,GHZ,hybrid_phase1_2,0.0
252,47,CNOT,greedy_phase1,1.0
253,47,CNOT,commutation_phase2,0.0
254,47,CNOT,hybrid_phase1_2,1.0
255,47,Oracle,greedy_phase1,0.4121691199832768
256,47,Oracle,commutation_phase2,0.0
257,47,Oracle,hybrid_phase1_2,0.3373762923051794
261,47,RandomClifford,greedy_phase1,0.14409025964183828
262,47,RandomClifford,commutation_phase2,0.030919432263081345
263,47,RandomClifford,hybrid_phase1_2,0.2132924107502522
264,47,SurfaceCode,greedy_phase1,0.0
265,47,SurfaceCode,commutation_phase2,0.0
266,47,SurfaceCode,hybrid_phase1_2,0.0
214,48,CNOT,greedy_phase1,1.0
215,48,CNOT,commutation_phase2,0.0
216,48,CNOT,hybrid_phase1_2,1.0
217,48,Oracle,greedy_phase1,0.4963880434303135
218,48,Oracle,commutation_phase2,0.0
219,48,Oracle,hybrid_phase1_2,0.4042599259561974
223,48,RandomClifford,greedy_phase1,0.3237720331855511
224,48,RandomClifford,commutation_phase2,0.05909261493910027
225,48,RandomClifford,hybrid_phase1_2,0.535959437983927
226,48,SurfaceCode,greedy_phase1,0.0
227,48,SurfaceCode,commutation_phase2,0.0
228,48,SurfaceCode,hybrid_phase1_2,0.0
230,48,GHZ,greedy_phase1,0.0
231,48,GHZ,commutation_phase2,0.0
232,48,GHZ,hybrid_phase1_2,0.0
233,48,CNOT,greedy_phase1,1.0
234,48,CNOT,commutation_phase2,0.0
235,48,CNOT,hybrid_phase1_2,1.0
236,48,Oracle,greedy_phase1,0.2605678654826747
237,48,Oracle,commutation_phase2,0.0
238,48,Oracle,hybrid_phase1_2,0.4259010114981609
242,48,RandomClifford,greedy_phase1,0.2796810643965159
243,48,RandomClifford,commutation_phase2,0.043089908278238186
244,48,RandomClifford,hybrid_phase1_2,0.11911702972369716
245,48,SurfaceCode,greedy_phase1,0.0
246,48,SurfaceCode,commutation_phase2,0.0
247,48,SurfaceCode,hybrid_phase1_2,0.0
249,48,GHZ,greedy_phase1,0.0
250,48,GHZ,commutation_phase2,0.0
251,48,GHZ,hybrid_phase1_2,0.0
252,48,CNOT,greedy_phase1,1.0
253,48,CNOT,commutation_phase2,0.0
254,48,CNOT,hybrid_phase1_2,1.0
255,48,Oracle,greedy_phase1,0.24808913097920662
256,48,Oracle,commutation_phase2,0.0
257,48,Oracle,hybrid_phase1_2,0.23836151737099062
261,48,RandomClifford,greedy_phase1,0.13313196066635663
262,48,RandomClifford,commutation_phase2,0.02611012962794245
263,48,RandomClifford,hybrid_phase1_2,0.41175537766036485
264,48,SurfaceCode,greedy_phase1,0.0
265,48,SurfaceCode,commutation_phase2,0.0
266,48,SurfaceCode,hybrid_phase1_2,0.0
214,49,CNOT,greedy_phase1,1.0
215,49,CNOT,commutation_phase2,0.0
216,49,CNOT,hybrid_phase1_2,1.0
217,49,Oracle,greedy_phase1,0.35476283706352485
218,49,Oracle,commutation_phase2,0.0
219,49,Oracle,hybrid_phase1_2,0.5035765234877798
223,49,RandomClifford,greedy_phase1,0.1640513367715121
224,49,RandomClifford,commutation_phase2,0.04952105372560105
225,49,RandomClifford,hybrid_phase1_2,0.22703050884404724
226,49,SurfaceCode,greedy_phase1,0.0
227,49,SurfaceCode,commutation_phase2,0.0
228,49,SurfaceCode,hybrid_phase1_2,0.0
230,49,GHZ,greedy_phase1,0.0
231,49,GHZ,commutation_phase2,0.0
232,49,GHZ,hybrid_phase1_2,0.0
233,49,CNOT,greedy_phase1,1.0
234,49,CNOT,commutation_phase2,0.0
235,49,CNOT,hybrid_phase1_2,1.0
236,49,Oracle,greedy_phase1,0.4638298692711404
237,49,Oracle,commutation_phase2,0.0
238,49,Oracle,hybrid_phase1_2,0.36021701924051003
242,49,RandomClifford,greedy_phase1,0.2267304087589402
243,49,RandomClifford,commutation_phase2,0.02754459544037238
244,49,RandomClifford,hybrid_phase1_2,0.24528014884531785
245,49,SurfaceCode,greedy_phase1,0.0
246,49,SurfaceCode,commutation_phase2,0.0
247,49,SurfaceCode,hybrid_phase1_2,0.0
249,49,GHZ,greedy_phase1,0.0
250,49,GHZ,commutation_phase2,0.0
251,49,GHZ,hybrid_phase1_2,0.0
252,49,CNOT,greedy_phase1,1.0
253,49,CNOT,commutation_phase2,0.0
254,49,CNOT,hybrid_phase1_2,1.0
255,49,Oracle,greedy_phase1,0.19130799301347906
256,49,Oracle,commutation_phase2,0.0
257,49,Oracle,hybrid_phase1_2,0.3392634762193662
261,49,RandomClifford,greedy_phase1,0.163314034919492
262,49,RandomClifford,commutation_phase2,0.038017180769111744
263,49,RandomClifford,hybrid_phase1_2,0.28475433520788057
264,49,SurfaceCode,greedy_phase1,0.0
265,49,SurfaceCode,commutation_phase2,0.0
266,49,SurfaceCode,hybrid_phase1_2,0.0
